PROCEDURE_CAT;PROCEDURE_SCHEM;PROCEDURE_NAME;COLUMN_NAME;COLUMN_TYPE;DATA_TYPE;TYPE_NAME;PRECISION;LENGTH;SCALE;RADIX;NULLABLE;REMARKS
FLC_RU;dbo;usp_shop_price_list_type;1;@price_list_type_id;2;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_print7_beznds;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_print7_beznds;1;@document_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_print7_beznds;1;@is_addition;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_print7_snds;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_print7_snds;1;@document_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_print7_snds;1;@is_addition;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_print8_beznds;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_print8_beznds;1;@document_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_print8_beznds;1;@is_addition;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_print8_snds;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_print8_snds;1;@document_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_print8_snds;1;@is_addition;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_print_ostatki_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_print_ostatki_np;1;@shop_sel;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_prod_buff_add;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prod_buff_add;1;@price_list_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_prod_buff_add;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_prod_income;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prod_outcome;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prod_rep_composite;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prod_rep_composite;1;@date_start;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_prod_rep_composite;1;@date_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_prod_rep_excel;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prod_rep_excel;1;@doc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_prod_rep_find_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prod_rep_find_new;1;@office_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_prod_rep_find_new;1;@date_start;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_prod_rep_find_new;1;@date_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_prod_rep_save;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prod_rep_save;1;@shop_doc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_prodazhi_rep;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_prodazhi_rep;1;@date_from;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_prodazhi_rep;1;@office_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_product_info4_;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_product_info4_;1;@GOOD_ID2;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_product_info4_;1;@CHANNEL_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_product_info4_;1;@ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_product_info4_;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_product_info4_;1;@SUBSCRIPTION_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_product_info_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_product_info_np;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_realiz_report_Uauto;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_realiz_report_Uauto;1;@from;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_realiz_report_Uauto;1;@to;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_realiz_report_auto;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_realiz_report_auto;1;@from;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_realiz_report_auto;1;@to;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_recruiting_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_recruiting_list;1;@sales_register_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_res_title_diff_itog;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_res_title_diff_save;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_res_title_diff_view;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserve_entries_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserve_entries_list;1;@SHOW_REGIM;1;-7;bit;1;1;0;0;2;null
FLC_RU;dbo;usp_shop_reserve_entries_list;1;@D1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_reserved_check_title;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_check_title;1;@price_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_imp_title01;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_imp_title02;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_import_date;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_import_title;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_import_title;1;@price_list_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_import_title;1;@shops;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_import_title;1;@dop_rem_standart;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_title;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_title;1;@price_list_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_title;1;@check_entry_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_title;1;@dop_rem_standart;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_title;1;@cansel_dorez;1;12;varchar;5;5;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_title_calc;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_title_calc;1;@RESERV_TYPE;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_shop_reserved_title_table;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_reserved_title_table;1;@REG_PRICE;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_ret_contents_all_view;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_ret_contents_all_view;1;@place_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_ret_contents_view;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_ret_contents_view;1;@return_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_action_beg;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_action_beg;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_action_e_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_action_e_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_action_e_zr;1;@remark_defect2000;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_action_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_action_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_cont_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_cont_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_list;1;@begin_sre_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_return_dc_list;1;@end_sre_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_return_dc_p_close_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_p_close_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_p_def_e_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_p_def_e_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_p_def_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_p_def_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_p_open_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_p_open_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_p_open_zr;1;@RET_TROLLEY_NUMBER;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_prop_zr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_prop_zr;1;@srdc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_dc_register;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_dc_register;1;@register_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_return_entry_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_entry_list;1;@shop4_place_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_return_entry_list;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_return_entry_list;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_return_entry_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_entry_np;1;@return_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_return_entry_np;1;@to_delete_empty_box;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_return_entry_np_old;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_entry_np_old;1;@return_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_return_entry_np_old;1;@to_delete_empty_box;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_return_sliv;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_return_sliv;1;@receipt_number;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_return_sliv;1;@receipt_print_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_rollback_orders;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_rollback_orders;1;@sale_reg_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_save_spis_mat_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_save_spis_mat_np;1;@office_name;1;12;varchar;100;100;0;0;2;null
FLC_RU;dbo;usp_shop_save_spis_mat_np;1;@date_month;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_search;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_search;1;@fam;1;12;varchar;50;50;0;0;2;null
FLC_RU;dbo;usp_shop_search;1;@im;1;12;varchar;50;50;0;0;2;null
FLC_RU;dbo;usp_shop_search;1;@ot;1;12;varchar;50;50;0;0;2;null
FLC_RU;dbo;usp_shop_search;1;@zip;1;12;varchar;6;6;0;0;2;null
FLC_RU;dbo;usp_shop_shipment_go_1entry;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_shipment_go_1entry;1;@ENTRY_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_shipment_go_1entry;1;@TRANSPORT_CARRIER_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_shipment_go_1entry;1;@CAR_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_shipment_go_1entry;1;@DRIVER_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_shipment_go_1entry;1;@SHIPMENT_DATE;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_shipment_go_1entry;1;@PLANNED_ARRIVAL_DATE;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_shipment_stat;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_shipment_stat;1;@date_begin;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_shipment_stat;1;@date_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_skidki;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_skidki;1;@from;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_skidki;1;@sales_register_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_skidki_tmp;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_skidki_tmp;1;@from;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_skidki_tmp;1;@sales_register_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_spis_mat_content_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_spis_mat_content_np;1;@id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_stat_ship_del_accept;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_stat_ship_del_accept;1;@YEAR;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_shop_stat_ship_del_accept;1;@WEEK;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_subs_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_subs_new;1;@ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_subs_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_subs_np;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_subs_np;1;@CHANNEL_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_subscribe;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_subscribe;1;@ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_trade_report;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_trade_report;1;@doc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_trade_report;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_trade_report;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_trade_report;1;@office_id_ex;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_trade_report_temp;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_trade_report_temp;1;@doc_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_trade_report_temp;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_trade_report_temp;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_shop_trade_report_temp;1;@office_id_ex;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_undone_correct_np_v2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_undone_correct_np_v2;1;@sale_reg_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_vat18_10;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_vat18_10;1;@SHOP_NUMBER;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_vat18_10;1;@PART;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_vat18_20;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_vat18_20;1;@SHOP_NUMBER;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_vozvr_revaluation;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_vozvr_revaluation;1;@RECEIPT_NUMBER_RETURN;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_vozvr_revaluation;1;@SALES_REGISTER_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_warehouse_report;1;@price_list_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report;1;@flag_nds;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report;1;@itogo;2;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_warehouse_report_t;1;@price_list_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report_t;1;@flag_nds;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report_t;1;@itogo;2;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report_t;1;@add_minus;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_shop_warehouse_report_t;1;@al_entry_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_wse_type;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_wse_type;1;@shop_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_wse_type;1;@wse_type;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_wse_type;1;@entry_type_id;2;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_shop_wse_type;1;@place_decr;2;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_wse_type;1;@place_incr;2;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_wse_types;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_shop_wse_types;1;@SHOP_PLACE_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_shop_wse_types;1;@WSE_TYPES;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_show_bonuses;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_show_meassage_for_member;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_show_meassage_for_member;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_show_meassage_for_member;1;@message_text;2;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_show_meassage_for_member;1;@message_for;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_show_service_lots_in_wa;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_show_supply_plan;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_show_supply_plan;1;@shop_number;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_show_supply_plan;1;@year_p;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_show_supply_plan;1;@week_start;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_show_supply_plan;1;@week_end;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_similar_zipcode;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_similar_zipcode;1;@PREFIX;1;12;varchar;3;3;0;0;2;null
FLC_RU;dbo;usp_sliv_revaluation;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sliv_revaluation;1;@D1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_sliv_revaluation;1;@D2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_sliv_revaluation;1;@SHOP_CODE;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_sliv_revaluation;1;@FLAG;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_answer_duplicate_ord;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sms_channels_modify;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sms_channels_modify;1;@action_type;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_channels_modify;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_channels_modify;1;@priority;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_channels_modify_del;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sms_channels_modify_del;1;@channel_delete_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_channels_modify_ins;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sms_channels_modify_ins;1;@channel_insert_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_channels_modify_ins;1;@priority_insert;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_channels_modify_upd;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sms_channels_modify_upd;1;@channel_upd_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_channels_modify_upd;1;@priority_upd;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_delay_orders;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sms_delay_orders;1;@delay;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sms_delivery_check;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sms_delivery_check;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_sms_order_content_info;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_so_way_sent;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_so_way_sent;1;@personalization_group_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_so_way_sent;1;@bags_weight;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_sourse_territory;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_sourse_territory;1;@TERRITORY_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_sourse_territory;1;@SOURSE_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_spec_member_status_set;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_spec_member_status_set;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_spec_member_status_set;1;@STATUS_ID;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_spec_member_status_set;1;@STATUS_Date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_spec_member_status_set;1;@STATUS_UpToDate;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_spec_member_status_set;1;@EXECUTOR_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_spec_member_status_set;1;@FIRST_MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_stat_activ_channel;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_activ_channel;1;@channel_id;1;4;int;10;4;0;0;2;null
